date,segment,user_uid,Body Map Soreness,Body Map Pain,Sleep_Duration_h,Meals,Snacks,Drinks,Fatigue,RPE_Physical,RPE_Mental,Good_stress,Bad_stress
10/19/22,Back Hamstring (Left),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back Hamstring (Right),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front Quad (Left),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front Quad (Right),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,,xevvwqheb1juvz1e,NA,NA,8,3,2,4,4,0,0,4,2
10/19/22,Back body_map_calf_left,xevvwqheb1juvz1e,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back body_map_calf_right,xevvwqheb1juvz1e,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back body_map_hamstring_left,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Back body_map_hamstring_right,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front body_map_quad_left,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/22,Front body_map_quad_right,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back Calf (Left),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back Calf (Right),xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,,xevvwqheb1juvz1e,NA,NA,5,3,1,3,2,2,4,4,2
10/20/22,Back body_map_calf_left,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/22,Back body_map_calf_right,xevvwqheb1juvz1e,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/22,,xevvwqheb1juvz1e,NA,NA,8,3,2,4,0,3,4,4,2
10/22/22,,xevvwqheb1juvz1e,NA,NA,9,3,1,4,2,3,4,4,2
10/23/22,,xevvwqheb1juvz1e,NA,NA,9,3,2,4,1,0,0,4,2
10/24/22,,xevvwqheb1juvz1e,NA,NA,8,3,2,3,3,0,0,4,2
10/25/22,,xevvwqheb1juvz1e,NA,NA,6,3,1,5,3,2,5,4,2
10/26/22,,xevvwqheb1juvz1e,NA,NA,6,3,0,6,6,5,5,2,5
10/27/22,,xevvwqheb1juvz1e,NA,NA,8,3,0,6,0,0,0,3,3
8/3/22,,4ydjl99owsny3phr,NA,NA,7,2,4,3,5,0,0,3,0
8/4/22,,4ydjl99owsny3phr,NA,NA,9,2,4,3,5,7,4,3,0
8/4/22,Front Anterior Hip / Groin / Adductors (Left),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/22,Front body_map_anterior_hip_groin_adductors_left,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,,4ydjl99owsny3phr,NA,NA,8,2,4,3,2,0,0,2,3
8/5/22,Front Anterior Hip / Groin / Adductors (Left),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,Front body_map_anterior_hip_groin_adductors_left,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/22,,4ydjl99owsny3phr,NA,NA,8,2,4,3,0,0,0,2,3
8/6/22,Front Anterior Hip / Groin / Adductors (Left),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/22,Front body_map_anterior_hip_groin_adductors_left,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/22,,4ydjl99owsny3phr,NA,NA,8,2,4,3,0,0,0,0,0
8/9/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,0,0,0,3,0
8/10/22,,4ydjl99owsny3phr,NA,NA,8,3,4,4,4,5,4,4,0
8/11/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,5,5,3,0
8/12/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,5,6,4,4,0
8/12/22,Back Calf (Left),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back Calf (Right),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back body_map_calf_left,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back body_map_calf_right,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/22,,4ydjl99owsny3phr,NA,NA,9,3,3,4,3,4,4,4,0
8/13/22,Back Calf (Left),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/22,Back Calf (Right),4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/22,Back body_map_calf_left,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/22,Back body_map_calf_right,4ydjl99owsny3phr,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,5,0,0,0,0
8/15/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,0,0,3,0
8/16/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,6,4,4,0
8/17/22,,4ydjl99owsny3phr,NA,NA,9,3,3,4,5,5,5,4,0
8/18/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,3,5,5,4,0
8/19/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,1,3,3,4,0
8/20/22,,4ydjl99owsny3phr,NA,NA,9,3,3,4,4,7,6,0,0
8/22/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,0,0,0,4,0
8/23/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,3,7,5,4,0
8/24/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,5,4,4,0
8/26/22,,4ydjl99owsny3phr,NA,NA,7,3,3,5,0,0,0,2,0
8/27/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,4,6,3,4,0
8/28/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,5,4,3,0
9/4/22,,4ydjl99owsny3phr,NA,NA,8,3,2,4,0,0,0,3,0
9/5/22,,4ydjl99owsny3phr,NA,NA,9,3,3,4,2,3,1,5,0
9/6/22,,4ydjl99owsny3phr,NA,NA,7,3,3,5,3,0,0,0,0
9/7/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,2,0,0,4,0
9/8/22,,4ydjl99owsny3phr,NA,NA,7,3,3,5,2,5,3,0,0
9/10/22,,4ydjl99owsny3phr,NA,NA,7,3,3,4,0,0,0,0,0
9/11/22,,4ydjl99owsny3phr,NA,NA,8,3,2,4,1,0,0,0,0
9/12/22,,4ydjl99owsny3phr,NA,NA,8,3,2,4,1,0,0,4,0
9/13/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,3,6,5,4,0
9/14/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,3,6,4,3,0
9/15/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,4,5,4,4,0
9/16/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,2,4,5,5,0
9/17/22,,4ydjl99owsny3phr,NA,NA,7,3,3,5,3,0,0,4,0
9/18/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,3,6,4,4,0
9/20/22,,4ydjl99owsny3phr,NA,NA,8,3,4,5,2,0,0,0,0
9/21/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,1,0,0,4,0
9/22/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,2,4,2,4,0
9/25/22,,4ydjl99owsny3phr,NA,NA,9,3,3,4,1,0,0,3,0
9/26/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,1,0,0,4,0
9/27/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,1,5,5,4,0
9/28/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,4,7,4,4,0
9/29/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,2,4,5,4,0
9/30/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,1,4,4,5,0
10/1/22,,4ydjl99owsny3phr,NA,NA,9,3,4,5,0,0,0,0,0
10/3/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,0,0,0,4,0
10/4/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,3,5,5,4,0
10/5/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,3,6,5,4,0
10/6/22,,4ydjl99owsny3phr,NA,NA,8,3,3,4,2,5,5,4,0
10/7/22,,4ydjl99owsny3phr,NA,NA,9,3,4,5,0,0,0,4,0
10/8/22,,4ydjl99owsny3phr,NA,NA,8,3,5,6,8,0,0,0,0
10/9/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,3,0,0,4,0
10/10/22,,4ydjl99owsny3phr,NA,NA,9,3,4,5,2,0,0,5,0
10/11/22,,4ydjl99owsny3phr,NA,NA,8,3,4,6,7,0,0,0,0
10/12/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,4,0,0,4,0
10/13/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,3,3,4,4,0
10/15/22,,4ydjl99owsny3phr,NA,NA,8,3,4,6,6,0,0,0,0
10/16/22,,4ydjl99owsny3phr,NA,NA,8,3,4,5,4,0,0,4,0
10/17/22,,4ydjl99owsny3phr,NA,NA,8,3,4,6,2,0,0,0,0
10/19/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,2,0,0,0,0
10/20/22,,4ydjl99owsny3phr,NA,NA,6,3,3,5,2,4,4,0,0
10/23/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,1,0,0,0,0
10/24/22,,4ydjl99owsny3phr,NA,NA,8,3,3,5,1,0,0,2,0
10/25/22,,4ydjl99owsny3phr,NA,NA,8,3,3,6,2,5,3,2,0
10/26/22,,4ydjl99owsny3phr,NA,NA,8,3,4,6,3,6,3,2,0
10/27/22,,4ydjl99owsny3phr,NA,NA,8,3,4,6,2,4,4,3,0
10/28/22,,4ydjl99owsny3phr,NA,NA,9,3,3,5,1,5,4,3,0
10/30/22,,4ydjl99owsny3phr,NA,NA,8,3,3,6,1,0,0,3,0
10/31/22,,4ydjl99owsny3phr,NA,NA,8,3,3,6,2,4,3,3,0
8/2/22,Back Hamstring (Right),eos824700z68o04l,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/22,,eos824700z68o04l,NA,NA,8,3,3,2,5,0,0,3,1
8/2/22,Back body_map_hamstring_right,eos824700z68o04l,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/22,Back Hamstring (Right),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/22,,eos824700z68o04l,NA,NA,7,3,2,2,4,0,0,3,1
8/3/22,Back body_map_hamstring_right,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/22,Back Hamstring (Right),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/22,,eos824700z68o04l,NA,NA,9,3,1,2,3,4,0,4,2
8/4/22,Back body_map_hamstring_right,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,Back Hamstring (Right),eos824700z68o04l,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,,eos824700z68o04l,NA,NA,9,3,2,2,4,5,0,5,1
8/5/22,Back body_map_hamstring_right,eos824700z68o04l,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/22,,eos824700z68o04l,NA,NA,8,3,1,3,4,4,1,3,0
8/7/22,Back Hamstring (Right),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/22,,eos824700z68o04l,NA,NA,9,3,1,2,4,5,3,4,1
8/7/22,Back body_map_hamstring_right,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/22,,eos824700z68o04l,NA,NA,8,3,2,3,4,0,0,3,1
8/9/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,0,0,3,0
8/10/22,,eos824700z68o04l,NA,NA,8,3,1,3,5,5,2,4,1
8/11/22,,eos824700z68o04l,NA,NA,7,3,1,3,4,6,4,4,0
8/12/22,,eos824700z68o04l,NA,NA,8,3,1,2,6,6,3,4,1
8/13/22,,eos824700z68o04l,NA,NA,10,4,2,3,4,4,4,5,1
8/15/22,Back Calf (Left),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back Calf (Right),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back Hamstring (Left),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back Hamstring (Right),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,,eos824700z68o04l,NA,NA,7,3,1,2,5,0,0,5,1
8/15/22,Back body_map_calf_left,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back body_map_calf_right,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back body_map_hamstring_left,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back body_map_hamstring_right,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/22,,eos824700z68o04l,NA,NA,7,3,2,2,5,6,5,4,1
8/17/22,,eos824700z68o04l,NA,NA,8,3,1,2,5,4,6,3,0
8/18/22,,eos824700z68o04l,NA,NA,8,3,1,2,4,5,6,4,1
8/19/22,,eos824700z68o04l,NA,NA,9,3,2,2,3,3,4,4,0
8/20/22,,eos824700z68o04l,NA,NA,8,3,1,3,3,0,0,2,0
8/21/22,,eos824700z68o04l,NA,NA,8,3,1,2,4,0,0,4,1
8/22/22,,eos824700z68o04l,NA,NA,8,3,1,2,4,0,0,3,0
8/23/22,,eos824700z68o04l,NA,NA,7,3,2,2,5,5,3,5,0
8/24/22,,eos824700z68o04l,NA,NA,8,3,1,3,4,5,2,4,1
8/25/22,,eos824700z68o04l,NA,NA,9,3,3,2,4,3,4,5,1
8/26/22,,eos824700z68o04l,NA,NA,7,3,2,3,4,0,0,5,2
8/27/22,,eos824700z68o04l,NA,NA,9,3,1,2,4,7,4,4,1
8/28/22,,eos824700z68o04l,NA,NA,9,3,2,3,4,5,3,4,0
8/29/22,,eos824700z68o04l,NA,NA,10,3,2,3,4,4,4,5,1
8/30/22,,eos824700z68o04l,NA,NA,9,3,2,3,5,0,0,4,0
8/31/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,0,0,4,2
9/1/22,,eos824700z68o04l,NA,NA,8,3,2,3,4,3,3,4,1
9/2/22,,eos824700z68o04l,NA,NA,9,3,2,3,3,3,3,4,0
9/3/22,,eos824700z68o04l,NA,NA,7,3,3,4,5,0,0,3,2
9/4/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,5,2,3,1
9/5/22,,eos824700z68o04l,NA,NA,10,3,2,3,4,3,2,3,1
9/6/22,,eos824700z68o04l,NA,NA,9,3,2,3,4,0,0,3,1
9/7/22,,eos824700z68o04l,NA,NA,8,3,2,3,4,0,0,4,2
9/8/22,,eos824700z68o04l,NA,NA,5,3,1,2,4,5,4,4,2
9/9/22,,eos824700z68o04l,NA,NA,10,3,0,3,4,4,4,4,1
9/10/22,,eos824700z68o04l,NA,NA,10,3,2,3,4,0,0,3,0
9/11/22,,eos824700z68o04l,NA,NA,10,3,2,2,3,0,0,3,0
9/12/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,0,0,4,0
9/13/22,,eos824700z68o04l,NA,NA,8,3,1,2,3,5,4,3,0
9/14/22,,eos824700z68o04l,NA,NA,8,3,2,3,3,6,5,4,0
9/15/22,Back Hamstring (Left),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Hamstring (Right),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Lateral Hip (Left),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Lateral Hip (Right),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Posterior Hip (Left),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back Posterior Hip (Right),eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,,eos824700z68o04l,NA,NA,8,3,2,3,5,5,4,3,0
9/15/22,Back body_map_hamstring_left,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_hamstring_right,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_lateral_hip_left,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_lateral_hip_right,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_posterior_hip_left,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_posterior_hip_right,eos824700z68o04l,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/22,,eos824700z68o04l,NA,NA,10,3,2,3,4,5,4,4,0
9/17/22,,eos824700z68o04l,NA,NA,9,3,3,3,4,0,0,4,3
9/18/22,Back Hamstring (Left),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back Hamstring (Right),eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back Traps / Mid Back,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,,eos824700z68o04l,NA,NA,8,3,0,2,4,7,5,3,2
9/18/22,Back body_map_hamstring_left,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back body_map_hamstring_right,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back body_map_mid_back_traps,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/22,,eos824700z68o04l,NA,NA,9,3,1,3,3,4,4,4,0
9/20/22,,eos824700z68o04l,NA,NA,8,3,2,3,3,0,0,3,2
9/21/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,0,0,4,2
9/22/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,4,4,4,1
9/23/22,,eos824700z68o04l,NA,NA,10,3,2,3,3,4,4,5,2
9/24/22,,eos824700z68o04l,NA,NA,8,3,1,4,4,0,0,5,2
9/25/22,,eos824700z68o04l,NA,NA,9,3,2,2,4,0,0,5,2
9/26/22,,eos824700z68o04l,NA,NA,8,3,1,2,4,0,0,4,2
9/27/22,,eos824700z68o04l,NA,NA,8,3,1,2,4,6,3,5,0
9/28/22,,eos824700z68o04l,NA,NA,8,0,3,2,4,4,4,4,2
9/29/22,,eos824700z68o04l,NA,NA,9,3,2,2,4,3,4,5,1
9/30/22,,eos824700z68o04l,NA,NA,10,3,2,3,3,4,4,5,1
10/1/22,,eos824700z68o04l,NA,NA,9,3,2,3,4,0,0,5,2
10/2/22,,eos824700z68o04l,NA,NA,9,3,1,2,3,0,0,3,1
10/3/22,Back Neck,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,,eos824700z68o04l,NA,NA,9,3,2,2,3,0,0,4,2
10/3/22,Back body_map_neck,eos824700z68o04l,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,,eos824700z68o04l,NA,NA,8,3,2,3,3,4,3,4,2
10/5/22,,eos824700z68o04l,NA,NA,7,3,2,3,4,4,4,4,1
10/6/22,,eos824700z68o04l,NA,NA,7,3,1,2,4,5,3,2,1
10/7/22,,eos824700z68o04l,NA,NA,9,3,3,3,4,2,4,5,1
10/8/22,,eos824700z68o04l,NA,NA,10,3,2,2,5,0,0,5,2
10/9/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,4,3,4,1
10/10/22,,eos824700z68o04l,NA,NA,9,3,3,2,4,3,4,5,2
10/11/22,,eos824700z68o04l,NA,NA,8,3,2,3,4,0,0,4,0
10/12/22,,eos824700z68o04l,NA,NA,7,3,2,2,4,0,0,4,3
10/13/22,,eos824700z68o04l,NA,NA,7,3,2,3,4,5,4,4,1
10/14/22,,eos824700z68o04l,NA,NA,9,3,2,3,3,4,3,4,1
10/15/22,,eos824700z68o04l,NA,NA,10,3,3,3,4,0,0,3,0
10/16/22,,eos824700z68o04l,NA,NA,8,3,3,2,3,0,0,5,2
10/17/22,,eos824700z68o04l,NA,NA,10,3,2,2,3,3,4,5,2
10/19/22,,eos824700z68o04l,NA,NA,9,3,3,3,5,6,5,4,2
10/20/22,,eos824700z68o04l,NA,NA,5,3,1,2,5,4,4,4,1
10/21/22,,eos824700z68o04l,NA,NA,9,3,1,3,4,4,5,5,2
10/22/22,,eos824700z68o04l,NA,NA,7,3,2,3,5,0,0,5,3
10/23/22,,eos824700z68o04l,NA,NA,9,3,2,2,4,0,0,5,2
10/24/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,0,0,5,2
10/25/22,,eos824700z68o04l,NA,NA,8,3,2,3,5,5,4,4,2
10/26/22,,eos824700z68o04l,NA,NA,8,3,2,2,4,6,3,4,2
10/27/22,,eos824700z68o04l,NA,NA,8,3,2,3,5,3,3,4,4
10/28/22,,eos824700z68o04l,NA,NA,9,3,2,2,4,3,3,5,2
10/29/22,,eos824700z68o04l,NA,NA,8,3,2,3,5,0,0,5,3
10/30/22,,eos824700z68o04l,NA,NA,8,3,2,3,5,0,0,4,3
10/31/22,,eos824700z68o04l,NA,NA,7,3,2,2,4,4,5,5,3
8/2/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/22,Front Quad (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,3,0,0,3,2
8/2/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/22,Front body_map_quad_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,6,3,0,0,2,1
8/4/22,Back Neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,3,4,4,2,1
8/4/22,Back body_map_neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,Back Neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,Front Knee (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,3,2,0,2,1
8/5/22,Back body_map_neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,Front body_map_knee_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/22,Back Neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,4,5,5,3,1
8/6/22,Back body_map_neck,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,4,5,5,3,1
8/8/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,3,0,0,2,2
8/9/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,2,0,0,2,1
8/10/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,4,6,6,2,1
8/11/22,Back Calf (Left),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/11/22,Front Quad (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/11/22,,rvwzre6i1u8yjwpk,NA,NA,7,3,2,5,5,5,5,2,1
8/11/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/11/22,Front body_map_quad_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back Calf (Left),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back Hamstring (Left),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Front Quad (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,2,5,5,5,5,2,1
8/12/22,Back body_map_calf_left,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back body_map_hamstring_left,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/12/22,Front body_map_quad_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/22,,rvwzre6i1u8yjwpk,NA,NA,9,3,2,5,3,3,3,3,1
8/14/22,Back Calf (Right),rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,5,7,7,2,1
8/14/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back Calf (Right),rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back Hamstring (Right),rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,,rvwzre6i1u8yjwpk,NA,NA,8,3,3,5,4,0,0,2,1
8/15/22,Back body_map_calf_right,rvwzre6i1u8yjwpk,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/22,Back body_map_hamstring_right,rvwzre6i1u8yjwpk,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
